CUSTOMERID,RECENCYDAYS,FREQUENCY,MONETARY,R_SCORE,F_SCORE,M_SCORE,RFM_SEGMENT
17554,1,5,1952.45,4,4,4,01_Champions
17555,19,2,483.26,3,2,2,07_Needs Attention
17556,205,1,157.9,1,1,1,08_Lost Customers
17557,14,3,541.46,4,3,2,03_Promising
17560,94,4,854.95,2,3,3,06_At Risk
17561,19,1,167.62,3,1,1,09_Other Segments
17562,14,7,1122.38,4,4,3,02_Loyal Customers
17564,24,3,454.01,3,3,2,07_Needs Attention
17566,8,2,901.21,4,2,3,03_Promising
17567,7,8,4331.48,4,4,4,01_Champions
17569,332,1,344.14,1,1,2,08_Lost Customers
17571,50,4,1498.51,3,3,3,02_Loyal Customers
17572,71,4,226.75,2,3,1,09_Other Segments
17573,29,3,380.6,3,3,2,07_Needs Attention
17574,242,1,185.65,1,1,1,08_Lost Customers
17576,8,19,3622.68,4,4,4,01_Champions
17578,218,1,143.46,1,1,1,08_Lost Customers
17579,4,3,448.9,4,3,2,03_Promising
17580,252,3,215.72,1,3,1,09_Other Segments
17581,0,25,11045.04,4,4,4,01_Champions
17582,236,1,175.27,1,1,1,08_Lost Customers
17584,7,2,1242.3,4,2,3,03_Promising
17585,109,4,1133.07,2,3,3,06_At Risk
17588,100,3,1240.2,2,3,3,06_At Risk
17589,60,4,2404.17,2,3,4,06_At Risk
17590,2,3,1479.22,4,3,3,02_Loyal Customers
17591,73,7,2225.97,2,4,4,03_Promising
17593,3,5,3927.34,4,4,4,01_Champions
17594,85,2,993.18,2,2,3,07_Needs Attention
17595,12,2,388.79,4,2,2,03_Promising
17596,23,7,2827.93,3,4,4,02_Loyal Customers
17597,213,1,2044.37,1,1,4,09_Other Segments
17600,17,1,161.67,4,1,1,04_New Customers
17601,239,1,116.01,1,1,1,08_Lost Customers
17602,2,6,5102.97,4,4,4,01_Champions
17603,78,1,394.72,2,2,2,07_Needs Attention
17604,217,2,309.36,1,2,2,08_Lost Customers
17608,33,2,193.42,3,2,1,09_Other Segments
17609,40,5,1112.22,3,4,3,02_Loyal Customers
17611,7,15,3984.22,4,4,4,01_Champions
17612,53,6,2048.45,2,4,4,03_Promising
17613,22,14,4559.15,3,4,4,02_Loyal Customers
17614,57,1,390.07,2,1,2,09_Other Segments
17615,130,3,329.6,2,3,2,07_Needs Attention
17616,173,3,571.2,1,3,2,09_Other Segments
17618,5,3,971.58,4,3,3,02_Loyal Customers
17619,312,1,218.52,1,1,1,08_Lost Customers
17620,59,1,81.44,2,1,1,09_Other Segments
17621,21,3,1379.9,3,3,3,02_Loyal Customers
17623,32,1,527.05,3,1,2,09_Other Segments
17624,14,2,843.48,4,3,3,02_Loyal Customers
17625,18,4,2047,3,3,4,02_Loyal Customers
17628,81,1,75.75,2,1,1,09_Other Segments
17629,5,8,1814.12,4,4,4,01_Champions
17630,169,2,503.6,1,2,2,08_Lost Customers
17631,1,3,528.33,4,3,2,03_Promising
17633,31,4,1324.84,3,3,3,02_Loyal Customers
17634,36,9,2361.97,3,4,4,02_Loyal Customers
17636,19,1,285.56,3,2,1,09_Other Segments
17637,31,2,547.06,3,3,2,07_Needs Attention
17639,276,1,108.5,1,1,1,08_Lost Customers
17640,86,1,621.66,2,1,2,09_Other Segments
17642,119,2,712.29,2,2,3,07_Needs Attention
17643,373,1,101.55,1,2,1,08_Lost Customers
17644,1,11,2895.64,4,4,4,01_Champions
17646,219,3,1008.39,1,3,3,06_At Risk
17647,65,1,133.06,2,1,1,09_Other Segments
17648,60,4,1797.5,2,3,4,06_At Risk
17649,138,1,868.49,2,1,3,09_Other Segments
17650,21,1,166.08,3,1,1,09_Other Segments
17651,11,10,3945,4,4,4,01_Champions
17652,25,12,4867.72,3,4,4,02_Loyal Customers
17653,36,4,1207.56,3,3,3,02_Loyal Customers
17654,277,1,117.55,1,1,1,08_Lost Customers
17655,10,7,2638.94,4,4,4,01_Champions
17656,73,5,1674.69,2,4,4,03_Promising
17658,25,2,595.42,3,2,2,07_Needs Attention
17659,17,12,2999.46,3,4,4,02_Loyal Customers
17660,141,1,196,2,2,1,09_Other Segments
17663,25,7,1802.91,3,4,4,02_Loyal Customers
17664,18,2,604.64,3,2,2,07_Needs Attention
17666,3,2,728.16,4,2,3,03_Promising
17667,66,5,2055.51,2,4,4,03_Promising
17668,1,2,347.75,4,2,2,03_Promising
17669,42,7,3406.72,3,4,4,02_Loyal Customers
17670,227,1,205.7,1,1,1,08_Lost Customers
17671,15,4,1572.71,4,3,3,02_Loyal Customers
17672,50,2,3178.17,2,2,4,09_Other Segments
17673,1,6,1629.12,4,4,3,02_Loyal Customers
17674,74,2,551.04,2,2,2,07_Needs Attention
17675,1,31,20374.28,4,4,4,01_Champions
17676,4,6,1387.68,4,4,3,02_Loyal Customers
17677,1,30,16363.23,4,4,4,01_Champions
17678,263,1,298.11,1,1,1,08_Lost Customers
17679,52,2,1992.11,2,2,4,09_Other Segments
17680,23,1,184.4,3,1,1,09_Other Segments
17682,10,6,2474.33,4,4,4,01_Champions
17684,43,1,239.41,3,1,1,09_Other Segments
17685,16,7,3191.53,4,4,4,01_Champions
17686,7,7,5739.46,4,4,4,01_Champions
17690,30,15,4757.95,3,4,4,02_Loyal Customers
17691,358,2,290.4,1,2,1,08_Lost Customers
17692,127,4,740.94,2,3,3,06_At Risk
17693,137,1,200.47,2,1,1,09_Other Segments
17694,141,1,283.12,2,1,1,09_Other Segments
17695,131,2,765.34,2,2,3,07_Needs Attention
17696,38,8,2285.71,3,4,4,02_Loyal Customers
17697,236,1,338.95,1,1,2,08_Lost Customers
17698,260,1,154.95,1,2,1,08_Lost Customers
17700,16,4,2534.64,4,3,4,02_Loyal Customers
17701,252,1,417.95,1,1,2,08_Lost Customers
17702,30,4,1824.37,3,3,4,02_Loyal Customers
17703,35,3,798.74,3,3,3,02_Loyal Customers
17704,168,2,885.19,1,2,3,09_Other Segments
17705,3,9,1823.52,4,4,4,01_Champions
17706,4,17,10504.49,4,4,4,01_Champions
17707,185,2,152.4,1,2,1,08_Lost Customers
17708,187,2,267.08,1,2,1,08_Lost Customers
17709,169,1,137.45,1,1,1,08_Lost Customers
17711,10,2,385.1,4,2,2,03_Promising
17712,44,1,522.91,3,1,2,09_Other Segments
17714,320,1,153,1,1,1,08_Lost Customers
17715,200,1,326.4,1,1,2,08_Lost Customers
17716,22,11,5655.99,3,4,4,02_Loyal Customers
17718,232,1,139.35,1,1,1,08_Lost Customers
17719,37,15,5396.04,3,4,4,02_Loyal Customers
17720,26,4,1195.94,3,3,3,02_Loyal Customers
17722,96,4,2424.04,2,3,4,06_At Risk
17723,127,6,3276.4,2,4,4,03_Promising
17724,71,3,1033,2,3,3,06_At Risk
17725,16,11,3439.08,4,4,4,01_Champions
17727,15,1,1060.25,4,1,3,09_Other Segments
17728,3,3,2876.01,4,3,4,02_Loyal Customers
17730,3,13,5298.48,4,4,4,01_Champions
17731,79,4,1240.11,2,3,3,06_At Risk
17732,372,1,303.97,1,2,1,08_Lost Customers
17733,38,2,692.19,3,3,3,02_Loyal Customers
17734,53,3,700.63,2,3,3,06_At Risk
17735,2,19,13110.02,4,4,4,01_Champions
17736,9,3,377.44,4,3,2,03_Promising
17737,9,2,168.24,4,2,1,09_Other Segments
17738,19,4,1879.05,3,3,4,02_Loyal Customers
17739,11,7,2791.35,4,4,4,01_Champions
17742,113,2,355.11,2,2,2,07_Needs Attention
17744,3,6,2322.4,4,4,4,01_Champions
17746,240,1,110.25,1,1,1,08_Lost Customers
17747,112,1,71.4,2,1,1,09_Other Segments
17749,178,2,674.52,1,3,3,06_At Risk
17750,5,9,1797.57,4,4,4,01_Champions
17752,359,1,80.64,1,2,1,08_Lost Customers
17754,0,5,1772.26,4,4,4,01_Champions
17757,1,30,5605.29,4,4,4,01_Champions
17758,19,8,3456.7,3,4,4,02_Loyal Customers
17759,17,3,834.99,4,3,3,02_Loyal Customers
17760,21,2,287.59,3,2,1,09_Other Segments
17761,32,1,712.78,3,1,3,09_Other Segments
17763,263,1,15,1,1,1,08_Lost Customers
17764,50,2,818.82,3,2,3,07_Needs Attention
17765,158,3,371.88,1,3,2,09_Other Segments
17767,15,1,271.2,4,1,1,04_New Customers
17768,8,3,2273.18,4,3,4,02_Loyal Customers
17769,12,10,3997.98,4,4,4,01_Champions
17770,198,5,1143.27,1,4,3,06_At Risk
17771,56,2,245.81,2,2,1,09_Other Segments
17772,10,2,182.77,4,2,1,09_Other Segments
17774,96,4,1225.41,2,3,3,06_At Risk
17775,254,1,56.4,1,1,1,08_Lost Customers
17777,24,3,665.86,3,3,2,07_Needs Attention
17779,21,3,658.57,3,3,2,07_Needs Attention
17781,159,2,188.02,1,2,1,08_Lost Customers
17783,72,2,283.47,2,2,1,09_Other Segments
17785,53,1,131.94,2,2,1,09_Other Segments
17786,85,2,278.74,2,2,1,09_Other Segments
17787,152,4,1865.19,1,3,4,06_At Risk
17788,73,2,1117.9,2,2,3,07_Needs Attention
17789,281,1,225.9,1,2,1,08_Lost Customers
17790,26,14,1965.55,3,4,4,02_Loyal Customers
17791,29,1,106.1,3,1,1,09_Other Segments
17793,25,1,323.04,3,2,2,07_Needs Attention
17795,179,2,350.39,1,2,2,08_Lost Customers
17796,40,4,697.9,3,3,3,02_Loyal Customers
17797,22,3,780.43,3,3,3,02_Loyal Customers
17799,22,10,3055.93,3,4,4,02_Loyal Customers
17800,37,9,1199.01,3,4,3,02_Loyal Customers
17802,82,3,1285.04,2,3,3,06_At Risk
17805,73,1,512.31,2,1,2,09_Other Segments
17806,11,1,546.04,4,1,2,09_Other Segments
17809,16,12,5411.91,4,4,4,01_Champions
17811,4,39,7837.73,4,4,4,01_Champions
17812,12,4,732.16,4,3,3,02_Loyal Customers
17813,14,5,1770.88,4,4,4,01_Champions
17816,36,4,36.56,3,3,1,09_Other Segments
17817,4,3,387.68,4,3,2,03_Promising
17819,71,7,3704.87,2,4,4,03_Promising
17824,51,1,298.4,2,1,1,09_Other Segments
17827,5,5,1995.46,4,4,4,01_Champions
17828,22,4,1820.09,3,3,4,02_Loyal Customers
17829,298,1,889.24,1,2,3,09_Other Segments
17830,1,3,398.7,4,3,2,03_Promising
17831,33,1,35.4,3,1,1,09_Other Segments
17832,49,1,155.37,3,1,1,09_Other Segments
17835,2,3,350.64,4,3,2,03_Promising
17836,47,1,110.21,3,1,1,09_Other Segments
17837,42,8,1593.38,3,4,3,02_Loyal Customers
17838,26,5,2779.3,3,4,4,02_Loyal Customers
17839,42,1,338.8,3,2,2,07_Needs Attention
17841,1,124,40991.57,4,4,4,01_Champions
17843,303,1,205.48,1,2,1,08_Lost Customers
17844,106,1,51.56,2,1,1,09_Other Segments
17846,85,1,2033.1,2,1,4,09_Other Segments
17848,81,9,901.2,2,4,3,06_At Risk
17849,218,4,605.8,1,3,2,09_Other Segments
17850,372,34,5391.21,1,4,4,06_At Risk
17852,11,2,114.34,4,2,1,09_Other Segments
17854,185,2,311.26,1,2,2,08_Lost Customers
17855,372,1,208.97,1,2,1,08_Lost Customers
17856,1,4,1418.03,4,3,3,02_Loyal Customers
17857,4,23,26879.04,4,4,4,01_Champions
17858,5,12,5155.66,4,4,4,01_Champions
17859,304,1,148.21,1,1,1,08_Lost Customers
17860,368,1,252.8,1,1,1,08_Lost Customers
17861,3,8,2100.8,4,4,4,01_Champions
17862,323,1,330.9,1,1,2,08_Lost Customers
17863,59,6,3160,2,4,4,03_Promising
17864,12,3,597.5,4,3,2,03_Promising
17865,30,20,10526.32,3,4,4,02_Loyal Customers
17866,142,1,329.65,1,2,2,08_Lost Customers
17867,30,6,1197.1,3,4,3,02_Loyal Customers
17869,107,5,428.18,2,4,2,09_Other Segments
17870,2,12,1894.35,4,4,4,01_Champions
17871,204,1,155.9,1,1,1,08_Lost Customers
17873,80,5,1859.16,2,4,4,03_Promising
17874,185,6,683.46,1,4,3,06_At Risk
17877,170,1,237.61,1,1,1,08_Lost Customers
17878,43,1,379.45,3,1,2,09_Other Segments
17879,173,1,178.52,1,2,1,08_Lost Customers
17880,364,1,458.92,1,2,2,08_Lost Customers
17881,304,1,133.35,1,1,1,08_Lost Customers
17883,3,4,671.77,4,3,2,03_Promising
17884,3,4,717.45,4,3,3,02_Loyal Customers
17885,12,1,190.19,4,1,1,04_New Customers
17886,31,3,899.61,3,3,3,02_Loyal Customers
17887,129,1,111.35,2,1,1,09_Other Segments
17888,21,8,726.05,3,4,3,02_Loyal Customers
17889,212,2,203.87,1,2,1,08_Lost Customers
17890,322,2,602.09,1,2,2,08_Lost Customers
17891,162,1,203.86,1,1,1,08_Lost Customers
17892,56,3,244.1,2,3,1,09_Other Segments
17893,225,1,112.25,1,1,1,08_Lost Customers
17894,71,8,1119.81,2,4,3,06_At Risk
17895,44,1,98,3,1,1,09_Other Segments
17896,23,1,256.32,3,2,1,09_Other Segments
17897,172,3,566.6,1,3,2,09_Other Segments
17898,85,2,152.06,2,2,1,09_Other Segments
17899,159,1,155.8,1,1,1,08_Lost Customers
17900,190,2,112.2,1,2,1,08_Lost Customers
17901,29,1,110.38,3,1,1,09_Other Segments
17904,21,1,191.67,3,2,1,09_Other Segments
17905,71,4,800.24,2,3,3,06_At Risk
17906,247,1,72.9,1,1,1,08_Lost Customers
17908,373,1,243.28,1,1,1,08_Lost Customers
17911,9,1,366.23,4,1,2,09_Other Segments
17912,310,5,311.01,1,4,2,09_Other Segments
17913,58,2,411.6,2,2,2,07_Needs Attention
17914,3,1,336.43,4,1,2,09_Other Segments
17917,45,3,341.28,3,3,2,07_Needs Attention
17919,88,1,1304.04,2,1,3,09_Other Segments
17920,4,17,4204.1,4,4,4,01_Champions
17921,64,4,826.52,2,3,3,06_At Risk
17923,282,1,207.5,1,2,1,08_Lost Customers
17924,11,7,2962.5,4,4,4,01_Champions
17925,372,1,244.08,1,1,1,08_Lost Customers
17926,133,2,397.29,2,3,2,07_Needs Attention
17928,45,2,212.54,3,2,1,09_Other Segments
17929,11,4,843,4,3,3,02_Loyal Customers
17930,35,5,1740.48,3,4,4,02_Loyal Customers
17931,134,2,408.36,2,2,2,07_Needs Attention
17932,29,3,1331.57,3,3,3,02_Loyal Customers
17934,51,2,704.25,2,2,3,07_Needs Attention
17935,138,2,145.79,2,3,1,09_Other Segments
17936,5,1,389.84,4,1,2,09_Other Segments
17937,8,7,4301.22,4,4,4,01_Champions
17939,159,1,99.14,1,1,1,08_Lost Customers
17940,49,10,4106.44,3,4,4,02_Loyal Customers
17941,130,1,304.56,2,1,1,09_Other Segments
17942,7,1,77.5,4,1,1,04_New Customers
17946,233,2,149.58,1,2,1,08_Lost Customers
17947,37,1,176.68,3,1,1,09_Other Segments
17948,147,1,358.56,1,1,2,08_Lost Customers
17949,1,45,58510.48,4,4,4,01_Champions
17950,72,3,482.2,2,3,2,07_Needs Attention
17951,39,3,1008.54,3,3,3,02_Loyal Customers
17954,5,12,2332.72,4,4,4,01_Champions
17955,198,4,557.3,1,3,2,09_Other Segments
17956,249,1,12.75,1,1,1,08_Lost Customers
17957,66,1,111.68,2,1,1,09_Other Segments
17958,116,1,508.46,2,1,2,09_Other Segments
17960,171,1,73.78,1,2,1,08_Lost Customers
17961,21,39,1296.44,3,4,3,02_Loyal Customers
17962,142,1,102.83,1,1,1,08_Lost Customers
17964,31,2,471.7,3,2,2,07_Needs Attention
17965,37,14,2622.57,3,4,4,02_Loyal Customers
17966,37,5,1098.43,3,4,3,02_Loyal Customers
17967,371,1,123.07,1,2,1,08_Lost Customers
17968,373,1,277.35,1,1,1,08_Lost Customers
17969,166,2,228.2,1,2,1,08_Lost Customers
17970,211,1,582.59,1,1,2,08_Lost Customers
17972,241,1,136.04,1,1,1,08_Lost Customers
17973,51,1,337.04,2,2,2,07_Needs Attention
17974,24,3,740.79,3,3,3,02_Loyal Customers
17975,15,13,4488.81,4,4,4,01_Champions
17976,372,1,353.19,1,2,2,08_Lost Customers
17977,29,1,288.14,3,1,1,09_Other Segments
17978,365,1,300.92,1,2,1,08_Lost Customers
17979,35,4,757.71,3,3,3,02_Loyal Customers
17980,165,3,811.45,1,3,3,06_At Risk
17984,145,1,152.68,1,1,1,08_Lost Customers
17985,22,1,634.95,3,2,2,07_Needs Attention
17986,56,1,20.8,2,1,1,09_Other Segments
17987,185,1,198.57,1,1,1,08_Lost Customers
17988,11,7,201.12,4,4,1,09_Other Segments
17990,236,3,630.84,1,3,2,09_Other Segments
17991,225,2,93.35,1,2,1,08_Lost Customers
17994,121,4,678.49,2,3,3,06_At Risk
17995,281,1,76.1,1,1,1,08_Lost Customers
17997,74,8,1970.67,2,4,4,03_Promising
17999,37,2,382.06,3,2,2,07_Needs Attention
18001,12,2,417.23,4,2,2,03_Promising
18004,362,1,169.47,1,1,1,08_Lost Customers
18005,3,2,249.72,4,2,1,09_Other Segments
18006,23,1,444.68,3,1,2,09_Other Segments
18008,70,9,2116.19,2,4,4,03_Promising
18009,235,1,257.34,1,1,1,08_Lost Customers
18010,256,1,174.8,1,1,1,08_Lost Customers
18011,373,1,102.79,1,1,1,08_Lost Customers
18013,155,2,187.29,1,2,1,08_Lost Customers
18014,28,1,166.42,3,1,1,09_Other Segments
18015,4,1,120.03,4,1,1,04_New Customers
18016,32,5,1483.56,3,4,3,02_Loyal Customers
18017,81,3,523,2,3,2,07_Needs Attention
18018,108,2,122.14,2,2,1,09_Other Segments
18019,51,1,38.45,2,1,1,09_Other Segments
18022,35,1,668.11,3,2,2,07_Needs Attention
18024,152,2,389.78,1,3,2,09_Other Segments
18027,98,1,115.31,2,2,1,09_Other Segments
18030,4,2,230.65,4,3,1,09_Other Segments
18032,334,1,73.5,1,2,1,08_Lost Customers
18033,65,1,97.97,2,1,1,09_Other Segments
18034,21,2,422.88,3,3,2,07_Needs Attention
18035,35,3,730.4,3,3,3,02_Loyal Customers
18036,32,3,405.62,3,3,2,07_Needs Attention
18037,154,6,70.02,1,4,1,09_Other Segments
18040,19,2,357.2,3,2,2,07_Needs Attention
18041,11,21,4183.39,4,4,4,01_Champions
18042,53,1,165.05,2,1,1,09_Other Segments
18043,24,3,559.51,3,3,2,07_Needs Attention
18044,4,10,2088.6,4,4,4,01_Champions
18045,45,1,189.4,3,1,1,09_Other Segments
18048,203,2,172.29,1,3,1,09_Other Segments
18050,359,1,74.4,1,2,1,08_Lost Customers
18053,70,1,300.02,2,1,1,09_Other Segments
18055,7,10,6784.19,4,4,4,01_Champions
18056,288,1,363.65,1,1,2,08_Lost Customers
18058,9,1,170.16,4,1,1,04_New Customers
18059,23,3,306.46,3,3,1,09_Other Segments
18061,21,10,2119.41,3,4,4,02_Loyal Customers
18062,173,3,720.52,1,3,3,06_At Risk
18064,133,2,814,2,2,3,07_Needs Attention
18065,5,14,2392.83,4,4,4,01_Champions
18066,75,1,318,2,2,2,07_Needs Attention
18067,40,1,396.33,3,1,2,09_Other Segments
18068,289,1,101.7,1,2,1,08_Lost Customers
18069,26,5,2036.67,3,4,4,02_Loyal Customers
18071,257,2,453,1,3,2,09_Other Segments
18072,185,1,247.44,1,1,1,08_Lost Customers
18073,114,12,3877.52,2,4,4,03_Promising
18074,373,1,489.6,1,2,2,08_Lost Customers
18075,23,10,2611.75,3,4,4,02_Loyal Customers
18077,8,11,2633.01,4,4,4,01_Champions
18078,217,2,336.13,1,3,2,09_Other Segments
18079,45,4,3651.97,3,3,4,02_Loyal Customers
18080,18,2,1231.5,3,3,3,02_Loyal Customers
18081,36,3,343.45,3,3,2,07_Needs Attention
18082,25,1,703.37,3,2,3,07_Needs Attention
18084,16,1,90.48,4,1,1,04_New Customers
18085,330,2,689.95,1,3,3,06_At Risk
18086,274,1,101.34,1,2,1,08_Lost Customers
18087,98,2,4055.72,2,2,4,09_Other Segments
18088,61,1,167.67,2,1,1,09_Other Segments
18092,2,11,9068.26,4,4,4,01_Champions
18093,93,4,2106.52,2,3,4,06_At Risk
18094,81,7,3017.3,2,4,4,03_Promising
18095,312,2,580.05,1,2,2,08_Lost Customers
18096,11,3,911.15,4,3,3,02_Loyal Customers
18097,7,6,2697.8,4,4,4,01_Champions
18099,127,1,168.31,2,2,1,09_Other Segments
18101,11,2,223.65,4,2,1,09_Other Segments
18102,0,60,259657.3,4,4,4,01_Champions
18104,37,1,754.64,3,1,3,09_Other Segments
18105,37,1,113.48,3,1,1,09_Other Segments
18106,329,1,430.7,1,2,2,08_Lost Customers
18108,254,1,271,1,1,1,08_Lost Customers
18109,1,26,8052.97,4,4,4,01_Champions
18110,19,1,236.3,3,1,1,09_Other Segments
18112,12,2,352.69,4,2,2,03_Promising
18113,368,1,76.32,1,1,1,08_Lost Customers
18114,290,1,220.1,1,2,1,08_Lost Customers
18116,67,8,1418.03,2,4,3,06_At Risk
18117,25,1,320.72,3,1,2,09_Other Segments
18118,10,26,5653.82,4,4,4,01_Champions
18119,367,1,181.12,1,1,1,08_Lost Customers
18120,214,1,111.15,1,2,1,08_Lost Customers
18121,149,2,673.1,1,3,2,09_Other Segments
18122,8,6,1826.21,4,4,4,01_Champions
18123,24,2,589.44,3,2,2,07_Needs Attention
18125,29,4,1142.99,3,3,3,02_Loyal Customers
18126,60,1,206.83,2,1,1,09_Other Segments
18127,19,3,348.73,3,3,2,07_Needs Attention
18129,243,1,112.55,1,1,1,08_Lost Customers
18130,15,3,1059.39,4,3,3,02_Loyal Customers
18133,212,1,931.5,1,1,3,09_Other Segments
18135,29,5,681.91,3,4,3,02_Loyal Customers
18136,63,3,784.33,2,3,3,06_At Risk
18138,295,1,152.65,1,1,1,08_Lost Customers
18139,17,6,8438.34,4,4,4,01_Champions
18142,157,2,1019.52,1,2,3,09_Other Segments
18143,116,2,1000.16,2,2,3,07_Needs Attention
18144,7,12,2888.75,4,4,4,01_Champions
18145,12,4,2861.55,4,3,4,02_Loyal Customers
18146,140,2,160.35,2,2,1,09_Other Segments
18147,45,2,179.34,3,2,1,09_Other Segments
18149,50,3,612.08,3,3,2,07_Needs Attention
18150,32,3,566.58,3,3,2,07_Needs Attention
18151,134,2,653.35,2,2,2,07_Needs Attention
18154,3,2,399.19,4,3,2,03_Promising
18155,75,3,371.62,2,3,2,07_Needs Attention
18156,12,2,734.94,4,2,3,03_Promising
18158,9,2,453.4,4,3,2,03_Promising
18159,301,1,530.15,1,1,2,08_Lost Customers
18160,57,2,638.06,2,2,2,07_Needs Attention
18161,15,5,1618.69,4,4,3,02_Loyal Customers
18164,37,1,399.65,3,1,2,09_Other Segments
18165,177,1,302.46,1,1,1,08_Lost Customers
18167,23,3,1384.86,3,3,3,02_Loyal Customers
18168,176,6,1169.94,1,4,3,06_At Risk
18169,60,1,202.65,2,2,1,09_Other Segments
18170,33,3,980.31,3,3,3,02_Loyal Customers
18171,58,5,1231.31,2,4,3,06_At Risk
18172,14,20,7561.68,4,4,4,01_Champions
18173,86,4,2106.84,2,3,4,06_At Risk
18174,7,1,104,4,1,1,04_New Customers
18176,358,1,476.35,1,2,2,08_Lost Customers
18177,31,6,1341.42,3,4,3,02_Loyal Customers
18178,128,4,1590.81,2,3,3,06_At Risk
18179,9,6,1793.17,4,4,4,01_Champions
18180,4,6,1843.75,4,4,4,01_Champions
18181,24,1,382.8,3,1,2,09_Other Segments
18183,227,2,632.07,1,2,2,08_Lost Customers
18184,15,1,49.8,4,1,1,04_New Customers
18185,249,1,304.25,1,1,1,08_Lost Customers
18188,15,3,2001.04,4,3,4,02_Loyal Customers
18189,77,2,1090.24,2,2,3,07_Needs Attention
18190,192,2,284.46,1,2,1,08_Lost Customers
18191,261,1,207.8,1,1,1,08_Lost Customers
18192,71,1,957.97,2,2,3,07_Needs Attention
18193,165,1,243.76,1,1,1,08_Lost Customers
18194,82,1,973.84,2,2,3,07_Needs Attention
18196,95,2,689.13,2,2,3,07_Needs Attention
18198,4,17,5425.56,4,4,4,01_Champions
18200,106,1,163.8,2,1,1,09_Other Segments
18202,199,3,1396.99,1,3,3,06_At Risk
18203,157,1,160.42,1,1,1,08_Lost Customers
18204,71,3,1993.7,2,3,4,06_At Risk
18205,36,2,517.36,3,2,2,07_Needs Attention
18209,28,1,139.1,3,2,1,09_Other Segments
18210,1,6,2621.38,4,4,4,01_Champions
18211,25,5,600.07,3,4,2,09_Other Segments
18212,326,1,248.42,1,1,1,08_Lost Customers
18213,236,1,232.48,1,1,1,08_Lost Customers
18215,89,1,299.34,2,2,1,09_Other Segments
18216,31,1,481.75,3,1,2,09_Other Segments
18217,29,2,621.75,3,2,2,07_Needs Attention
18218,211,2,662.08,1,2,2,08_Lost Customers
18219,2,10,2069.77,4,4,4,01_Champions
18220,226,1,305.28,1,2,1,08_Lost Customers
18221,22,5,1041.61,3,4,3,02_Loyal Customers
18222,92,1,443,2,1,2,09_Other Segments
18223,4,14,6484.54,4,4,4,01_Champions
18224,263,1,158.95,1,2,1,08_Lost Customers
18225,3,12,5509.12,4,4,4,01_Champions
18226,44,11,5228.05,3,4,4,02_Loyal Customers
18227,217,1,93.75,1,1,1,08_Lost Customers
18228,56,2,779.9,2,3,3,06_At Risk
18229,11,20,7276.9,4,4,4,01_Champions
18230,9,7,2810.2,4,4,4,01_Champions
18231,192,5,2083.27,1,3,4,06_At Risk
18232,81,4,592.97,2,3,2,07_Needs Attention
18233,325,1,440,1,1,2,08_Lost Customers
18235,71,3,1796.48,2,3,4,06_At Risk
18236,29,6,882.24,3,4,3,02_Loyal Customers
18237,2,5,987.1,4,4,3,02_Loyal Customers
18239,218,5,1561.61,1,3,3,06_At Risk
18240,46,1,422.58,3,1,2,09_Other Segments
18241,9,17,2073.09,4,4,4,01_Champions
18242,72,4,2232.49,2,3,4,06_At Risk
18245,7,7,2567.06,4,4,4,01_Champions
18246,23,2,596.1,3,2,2,07_Needs Attention
18248,122,2,804.02,2,2,3,07_Needs Attention
18249,17,1,95.34,4,2,1,09_Other Segments
18250,310,1,349.27,1,2,2,08_Lost Customers
18251,87,1,4314.72,2,1,4,09_Other Segments
18252,50,2,526.67,3,2,2,07_Needs Attention
18255,89,1,103.3,2,1,1,09_Other Segments
18257,39,8,2337.63,3,4,4,02_Loyal Customers
18259,24,3,2338.6,3,3,4,02_Loyal Customers
18260,172,6,2643.2,1,4,4,06_At Risk
18261,43,2,324.24,3,2,2,07_Needs Attention
18262,140,1,149.48,2,1,1,09_Other Segments
18263,25,3,1213.16,3,3,3,02_Loyal Customers
18265,72,2,801.51,2,2,3,07_Needs Attention
18268,134,1,25.5,2,1,1,09_Other Segments
18269,366,1,168.6,1,2,1,08_Lost Customers
18270,38,2,283.15,3,2,1,09_Other Segments
18272,2,6,3078.58,4,4,4,01_Champions
18273,2,3,204,4,3,1,09_Other Segments
18274,30,1,175.92,3,2,1,09_Other Segments
18276,43,1,335.86,3,2,2,07_Needs Attention
18277,58,1,110.38,2,1,1,09_Other Segments
18278,73,1,173.9,2,2,1,09_Other Segments
18280,277,1,180.6,1,2,1,08_Lost Customers
18281,180,1,80.82,1,1,1,08_Lost Customers
18282,7,2,178.05,4,2,1,09_Other Segments
18283,3,16,2094.88,4,4,4,01_Champions
18287,42,3,1837.28,3,3,4,02_Loyal Customers
